,llama3-70b-8192,mixtral-8x7b-32768,gemma-7b-it
v2.1-custom1,0.21752265861027195,0.18723404255319145,0.0893854748603352
v2.1-custom2,0.21568087401592875,0.17708333333333334,0.0893854748603352
v2.1-json,0.21509121385850602,0.21777777777777776,0.0893854748603352
v2.1-md,0.19939577039274925,0.24444444444444444,0.0893854748603352
v2.1-html,0.2124625748502994,0.27777777777777785,0.0893854748603352
v2.1-custom4,0.1927383902889086,0.22408963585434175,0.0893854748603352
v2.1-unstruct,0.20671450780786357,0.2595870206489675,0.0893854748603352
