,llama3-70b-8192,mixtral-8x7b-32768,gemma-7b-it
v2.1-custom1,0.39707752768846016,0.27936507936507937,0.4444444444444444
v2.1-custom2,0.41178549341814646,0.5228758169934641,0.391304347826087
v2.1-json,0.43472624675918864,0.2795698924731183,0.37500000000000006
v2.1-md,0.5043478260869565,0.2896551724137931,0.41545893719806753
v2.1-html,0.40942774664628967,0.4431818181818182,0.40191387559808617
v2.1-custom4,0.4103300135027905,0.30379746835443033,0.41545893719806753
v2.1-unstruct,0.37129461584996976,0.3002421307506053,0.3314285714285714
