,llama3-70b-8192,mixtral-8x7b-32768,gemma-7b-it
v2.1-custom1,0.5390207545006306,0.34074074074074073,0.544
v2.1-custom2,0.5822784810126582,0.45410628019323673,0.5087719298245614
v2.1-json,0.5029102915107538,0.6330935251798562,0.45801526717557256
v2.1-md,0.5920754266618927,0.40723981900452494,0.4958677685950414
v2.1-html,0.5796128251663641,0.6122448979591837,0.4915254237288136
v2.1-custom4,0.598695246971109,0.3501945525291829,0.512
v2.1-unstruct,0.5256410256410255,0.39423076923076933,0.617283950617284
