,llama3-70b-8192,mixtral-8x7b-32768,gemma-7b-it
v2.1-custom1,0.2707032411537318,0.2005730659025788,0.0710059171597633
v2.1-custom2,0.2797903582756555,0.30303030303030304,0.11235955056179775
v2.1-json,0.24299065420560748,0.24533333333333332,0.11235955056179775
v2.1-md,0.25329794235376796,0.1819674578295268,0.07017543859649122
v2.1-html,0.2566863837799798,0.19402985074626866,0.0710059171597633
v2.1-custom4,0.25573913858262803,0.24293785310734464,0.11235955056179775
v2.1-unstruct,0.2571428571428571,0.20722891566265064,0.0710059171597633
