,llama3-70b-8192,mixtral-8x7b-32768,gemma-7b-it
v2.1-custom1,0.4631043256997454,0.49775784753363234,0.5919282511210762
v2.1-custom2,0.6804610513767292,0.6295264623955432,0.6009389671361502
v2.1-json,0.6908968246996418,0.5833333333333334,0.599078341013825
v2.1-md,0.6999999999999998,0.5541561712846347,0.6009389671361502
v2.1-html,0.7114819602773533,0.5547445255474454,0.5767441860465117
v2.1-custom4,0.7454503080415046,0.5614035087719299,0.5507246376811594
v2.1-unstruct,0.6754966887417219,0.6176470588235294,0.6118721461187215
