,llama3-70b-8192,mixtral-8x7b-32768,gemma-7b-it
v2.1-custom1,0.41641615145613936,0.3753351206434316,0.20833333333333334
v2.1-custom2,0.454080020112353,0.39325842696629215,0.20833333333333334
v2.1-json,0.3303303303303303,0.42477876106194695,0.4716981132075471
v2.1-md,0.4227027598604209,0.33980582524271846,0.20833333333333334
v2.1-html,0.43668122270742366,0.38857142857142857,0.20833333333333334
v2.1-custom4,0.46475054815678907,0.40229885057471265,0.20833333333333334
v2.1-unstruct,0.6735445305292824,0.5509641873278237,0.6956521739130435
