,llama3-70b-8192,mixtral-8x7b-32768,gemma-7b-it
v2.1-custom1,0.4167307984956195,0.3870967741935483,0.4085106382978723
v2.1-custom2,0.28777350775720406,0.40835266821345706,0.3063063063063063
v2.1-json,0.44776237310897815,0.5263157894736843,0.2450980392156863
v2.1-md,0.5076566928452435,0.4603174603174603,0.3148148148148148
v2.1-html,0.3851629710408336,0.4232558139534884,0.3027522935779816
v2.1-custom4,0.40449438202247184,0.5177664974619289,0.45762711864406785
v2.1-unstruct,0.41351981351981354,0.4339152119700748,0.3435429106661984
