,llama3-70b-8192,mixtral-8x7b-32768,gemma-7b-it
v2.1-custom1,0.6142373747047182,0.4825174825174825,0.47133757961783446
v2.1-json,0.6320831000808609,0.546875,0.47133757961783446
v2.1-unstruct,0.648888888888889,0.6201550387596899,0.4142857142857143
v2.1-custom4,0.5563658598422144,0.46567164179104475,0.4000000000000001
v2.1-html,0.646551724137931,0.4743589743589743,0.4000000000000001
v2.1-md,0.6232195498250545,0.5077399380804953,0.47133757961783446
v2.1-custom2,0.6382978723404255,0.4043126684636118,0.4000000000000001
