,llama3-70b-8192,mixtral-8x7b-32768,gemma-7b-it
v2.1-custom1,0.5548586536505999,0.42105263157894735,0.22340425531914895
v2.1-custom2,0.367965367965368,0.4721485411140584,0.27225130890052357
v2.1-json,0.5214285714285715,0.44341801385681295,0.27225130890052357
v2.1-md,0.5203310861603895,0.45145631067961167,0.23280423280423282
v2.1-html,0.49730218585674035,0.3973509933774835,0.22340425531914895
v2.1-custom4,0.5077478133458271,0.4797843665768194,0.22340425531914895
v2.1-unstruct,0.517077593133577,0.4920993227990971,0.2526315789473684
