,llama3-70b-8192,mixtral-8x7b-32768,gemma-7b-it
v2.1-custom1,0.4543723650210798,0.4216216216216216,0.3510638297872341
v2.1-custom2,0.5277046002998816,0.44274809160305345,0.3422459893048128
v2.1-json,0.48457428822614457,0.4627249357326478,0.34920634920634913
v2.1-md,0.5011524391886227,0.43781094527363185,0.3510638297872341
v2.1-html,0.5323718851520103,0.5157593123209169,0.3422459893048128
v2.1-custom4,0.4761904761904761,0.0547945205479452,0.3422459893048128
v2.1-unstruct,0.4765174753671686,0.0547945205479452,0.32608695652173914
