,llama3-70b-8192,mixtral-8x7b-32768,gemma-7b-it
v2.1-custom1,0.2707179174293268,0.2517162471395881,0.13829787234042554
v2.1-custom2,0.17748917748917747,0.2440318302387268,0.15706806282722513
v2.1-json,0.24285714285714285,0.2263279445727483,0.15706806282722513
v2.1-md,0.2531788050185523,0.24757281553398056,0.13756613756613756
v2.1-html,0.26114677401003566,0.23399558498896245,0.13829787234042554
v2.1-custom4,0.2764826127048263,0.2425876010781671,0.13829787234042554
v2.1-unstruct,0.2670487701915794,0.25733634311512416,0.1368421052631579
