,llama3-70b-8192,mixtral-8x7b-32768,gemma-7b-it
v2.1-custom1,0.5735294117647058,0.5568862275449101,0.44878048780487806
v2.1-json,0.5811226162241375,0.5814696485623003,0.3163841807909605
v2.1-unstruct,0.5319148936170213,0.5289256198347108,0.21978021978021975
v2.1-custom4,0.5767220151306295,0.45454545454545453,0.20994475138121546
v2.1-html,0.5767790262172285,0.6458333333333334,0.43902439024390255
v2.1-md,0.5686419753086419,0.5568862275449101,0.4083769633507854
v2.1-custom2,0.5632862767694228,0.6148648648648649,0.43902439024390255
